block,trial,role,person_name,person_num,trialtype_name,trialtype_num,outcome_name,outcome_num,human_response_name,human_response_num,cue_value,uparrow_rightside,chose_higher,rt,target_number,outcome_amount,outcome_string,total_outcome_amount,blockcue_onset,blockcue_duration,cue_onset,cue_duration,target_onset,target_duration,outcome_onset,outcome_duration
0,1,YOU,self,1,plus0,2,incorrect,0,hit,1,+$0,1,1,0.82338,3,0,$0.00,0,0,0,12.0311,1.9689,14.0156,1.9848,16.0333,1.9667
0,2,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,1,0.69531,4,0,$0.00,0,0,0,20.0087,2.4913,22.5006,1.9995,24.5006,1.9994
0,3,YOU,self,1,plus5,1,correct,1,hit,1,+$5,1,1,0.42174,9,5,+$5.00,5,0,0,30.5074,2.4926,33.0005,1.9996,35.0006,1.9994
0,4,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,0,0,0.30148,6,0,$0.00,5,0,0,43.0074,2.4926,45.5008,1.9992,47.5009,1.9991
0,5,YOU,self,1,plus0,2,incorrect,0,hit,1,+$0,0,0,0.59032,9,0,$0.00,5,0,0,55.5071,2.2429,57.7509,1.9992,59.7506,1.9994
0,6,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,1,0.33973,4,0,$0.00,5,0,0,67.758,2.242,70.0006,1.9995,72.0006,1.9994
0,7,YOU,self,1,plus5,1,correct,1,hit,1,+$5,1,1,0.29597,7,5,+$5.00,10,0,0,76.0078,2.4922,78.5005,1.9995,80.5006,1.9995
0,8,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,1,0.73957,1,0,$0.00,10,0,0,86.5072,2.2428,88.7506,1.9995,90.7506,1.9994
0,9,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,1,0.80727,7,5,+$5.00,15,0,0,96.7574,2.2426,99.0008,1.9992,101.0005,1.9995
0,10,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,1,0.51723,4,0,$0.00,15,0,0,107.0074,2.4926,109.5008,1.9993,111.5006,1.9994
0,11,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,1,0.5898,7,5,+$5.00,20,0,0,117.5081,2.2419,119.7506,1.9995,121.7506,1.9994
0,12,YOU,self,1,plus0,2,correct,1,hit,1,+$0,1,0,1.1967,2,0,+$0.00,20,0,0,125.7571,1.9929,127.7506,1.9995,129.7509,1.9992
0,13,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,0,0.63349,9,0,$0.00,20,0,0,133.7573,2.4927,136.2506,1.9995,138.2506,1.9994
0,14,YOU,self,1,plus5,1,correct,1,hit,1,+$5,1,0,0.69346,3,5,+$5.00,25,0,0,144.258,1.992,146.2506,1.9995,148.2506,1.9994
0,15,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,1,0.744,6,5,+$5.00,30,0,0,154.2573,2.2427,156.5006,1.9995,158.5006,1.9994
0,16,YOU,self,1,plus0,2,correct,1,hit,1,+$0,0,1,0.52622,9,0,+$0.00,30,0,0,164.5081,1.9919,166.5006,1.9995,168.5009,1.9992
0,17,YOU,self,1,plus0,2,incorrect,0,hit,1,+$0,1,0,0.32132,7,0,$0.00,30,0,0,176.5072,1.9928,178.5006,1.9995,180.5006,1.9994
0,18,YOU,self,1,plus0,2,correct,1,hit,1,+$0,1,0,0.52246,2,0,+$0.00,30,0,0,184.5072,1.9928,186.5006,1.9994,188.5006,1.9994
0,19,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,0,0.46749,6,0,$0.00,30,0,0,192.5072,1.9928,194.5006,1.9995,196.5009,1.9991
0,20,YOU,self,1,plus0,2,incorrect,0,hit,1,+$0,0,0,0.4963,7,0,$0.00,30,0,0,202.5075,2.4925,205.0006,1.9995,207.0008,1.9992
0,21,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,1,0.50912,8,5,+$5.00,35,0,0,211.0073,2.4927,213.5006,1.9995,215.5006,1.9994
0,22,YOU,self,1,plus0,2,correct,1,hit,1,+$0,0,1,0.72433,9,0,+$0.00,35,0,0,219.5079,1.9921,221.5006,1.9995,223.5006,1.9994
0,23,YOU,self,1,plus0,2,incorrect,0,hit,1,+$0,0,0,0.58967,9,0,$0.00,35,0,0,231.5073,2.2427,233.7506,1.9995,235.7509,1.9991
0,24,YOU,self,1,plus0,2,correct,1,hit,1,+$0,1,0,0.53801,3,0,+$0.00,35,0,0,241.7576,2.2424,244.0007,1.9993,246.0009,1.9991
0,25,YOU,self,1,plus5,1,correct,1,hit,1,+$5,1,1,0.50845,7,5,+$5.00,40,0,0,254.0086,2.4914,256.5006,1.9995,258.5006,1.9994
0,26,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,0,1,0.56248,1,0,$0.00,40,0,0,262.5075,1.9926,264.5006,1.9994,266.5006,1.9994
0,27,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,0,1,0.42603,1,0,$0.00,40,0,0,270.5094,1.9906,272.5006,1.9995,274.5009,1.9991
0,28,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,1,0.48499,7,5,+$5.00,45,0,0,282.5074,2.2426,284.7506,1.9995,286.7506,1.9994
0,29,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,0,0.5763,3,5,+$5.00,50,0,0,294.7578,2.2422,297.0006,1.9995,299.0006,1.9994
0,30,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,0,1,0.63338,2,0,$0.00,50,0,0,307.0083,2.4918,309.5006,1.9995,311.5007,1.9994
