block,trial,role,person_name,person_num,trialtype_name,trialtype_num,outcome_name,outcome_num,human_response_name,human_response_num,cue_value,uparrow_rightside,chose_higher,rt,target_number,outcome_amount,outcome_string,total_outcome_amount,blockcue_onset,blockcue_duration,cue_onset,cue_duration,target_onset,target_duration,outcome_onset,outcome_duration
0,1,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,0,0,1.0117,6,0,$0.00,0,0,0,12.0069,2.4932,14.5115,1.9889,16.5098,1.9903
0,2,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,0,0.84223,9,0,$0.00,0,0,0,22.509,2.2411,24.7507,1.9993,26.7506,1.9994
0,3,YOU,self,1,plus0,2,correct,1,hit,1,+$0,0,0,0.55781,2,0,+$0.00,0,0,0,34.7585,1.9916,36.7505,1.9995,38.7506,1.9994
0,4,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,1,0.91478,8,5,+$5.00,5,0,0,42.7573,2.2428,45.0006,1.9994,47.0007,1.9994
0,5,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,0,0,1.0562,8,0,$0.00,5,0,0,51.0073,1.9928,53.0006,1.9995,55.0006,1.9994
0,6,YOU,self,1,plus0,2,correct,1,hit,1,+$0,0,0,0.96801,2,0,+$0.00,5,0,0,63.0073,2.2427,65.2506,1.9995,67.2507,1.9994
0,7,YOU,self,1,plus5,1,correct,1,hit,1,+$5,1,1,0.54714,7,5,+$5.00,10,0,0,73.2574,1.9927,75.2506,1.9995,77.2506,1.9994
0,8,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,0,1,0.65408,3,0,$0.00,10,0,0,83.2589,2.4912,85.7506,1.9995,87.7506,1.9994
0,9,YOU,self,1,plus0,2,incorrect,0,hit,1,+$0,1,0,0.99663,8,0,$0.00,10,0,0,95.7581,1.9919,97.7506,1.9995,99.7506,1.9994
0,10,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,0,0.89669,4,5,+$5.00,15,0,0,105.7574,2.2426,108.0006,1.9995,110.0007,1.9994
0,11,YOU,self,1,plus5,1,correct,1,hit,1,+$5,1,1,0.53786,9,5,+$5.00,20,0,0,116.0074,2.2426,118.2506,1.9995,120.2506,1.9994
0,12,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,0,0.8517,6,0,$0.00,20,0,0,126.2575,2.4925,128.7506,1.9995,130.7506,1.9994
0,13,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,0,0.32645,2,5,+$5.00,25,0,0,134.7575,1.9925,136.7506,1.9995,138.7506,1.9994
0,14,YOU,self,1,plus5,1,correct,1,hit,1,+$5,1,1,0.92826,6,5,+$5.00,30,0,0,146.7575,1.9925,148.7506,1.9995,150.7506,1.9994
0,15,YOU,self,1,plus0,2,incorrect,0,hit,1,+$0,0,1,0.34281,4,0,$0.00,30,0,0,158.7578,2.2423,161.0007,1.9994,163.0006,1.9994
0,16,YOU,self,1,plus0,2,correct,1,hit,1,+$0,1,1,1.0266,9,0,+$0.00,30,0,0,167.0103,2.4897,169.5006,1.9994,171.5006,1.9994
0,17,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,0,1,0.70102,2,0,$0.00,30,0,0,179.5076,1.9925,181.5006,1.9995,183.5009,1.9991
0,18,YOU,self,1,plus0,2,correct,1,hit,1,+$0,1,1,0.34532,6,0,+$0.00,30,0,0,187.5087,2.2414,189.7506,1.9995,191.7506,1.9994
0,19,YOU,self,1,plus0,2,incorrect,0,hit,1,+$0,1,0,1.0659,9,0,$0.00,30,0,0,197.7585,2.2415,200.0006,1.9994,202.0007,1.9994
0,20,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,0,0.57441,9,0,$0.00,30,0,0,208.0077,1.9923,210.0006,1.9994,212.0006,1.9994
0,21,YOU,self,1,plus0,2,correct,1,hit,1,+$0,0,0,0.30715,1,0,+$0.00,30,0,0,218.0078,2.4922,220.5005,1.9995,222.5007,1.9994
0,22,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,0,0.67915,4,5,+$5.00,35,0,0,230.508,1.992,232.5006,1.9995,234.5006,1.9995
0,23,YOU,self,1,plus0,2,incorrect,0,hit,1,+$0,1,0,0.52249,6,0,$0.00,35,0,0,238.5081,2.242,240.7506,1.9995,242.7507,1.9993
0,24,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,1,0.60442,2,0,$0.00,35,0,0,246.7585,2.4915,249.2506,1.9995,251.2509,1.9991
0,25,YOU,self,1,plus5,1,correct,1,hit,1,+$5,1,0,0.92378,2,5,+$5.00,40,0,0,259.2578,2.4922,261.7506,1.9994,263.7506,1.9994
0,26,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,1,1.2149,7,5,+$5.00,45,0,0,267.7584,2.4916,270.2506,1.9994,272.2506,1.9994
0,27,YOU,self,1,plus5,1,correct,1,hit,1,+$5,1,1,1.0608,8,5,+$5.00,50,0,0,276.2579,2.2422,278.5006,1.9995,280.5006,1.9995
0,28,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,0,1.2162,9,0,$0.00,50,0,0,286.5087,2.4914,289.0006,1.9994,291.0006,1.9994
0,29,YOU,self,1,plus0,2,incorrect,0,hit,1,+$0,0,0,0.30242,6,0,$0.00,50,0,0,295.0078,1.9923,297.0006,1.9995,299.0006,1.9994
0,30,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,0,0,0.75963,8,0,$0.00,50,0,0,307.0078,2.4922,309.5006,1.9995,311.5006,1.9994
