block,trial,role,person_name,person_num,trialtype_name,trialtype_num,outcome_name,outcome_num,human_response_name,human_response_num,cue_value,uparrow_rightside,chose_higher,rt,target_number,outcome_amount,outcome_string,total_outcome_amount,blockcue_onset,blockcue_duration,cue_onset,cue_duration,target_onset,target_duration,outcome_onset,outcome_duration
0,1,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,0,0,1.3813,8,0,$0.00,0,0,0,12.007,2.243,14.2607,1.9897,16.2591,1.9909
0,2,YOU,self,1,plus0,2,incorrect,0,hit,1,+$0,1,0,0.91097,9,0,$0.00,0,0,0,24.2585,2.4915,26.7506,1.9994,28.7506,1.9994
0,3,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,0,1.2382,9,0,$0.00,0,0,0,32.7569,2.4931,35.2505,1.9996,37.2506,1.9994
0,4,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,0,0,0.82354,8,0,$0.00,0,0,0,45.2572,1.9928,47.2506,1.9995,49.2506,1.9994
0,5,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,0,0,0.66486,6,0,$0.00,0,0,0,53.2577,1.9923,55.2506,1.9995,57.2506,1.9994
0,6,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,1,0.58989,9,5,+$5.00,5,0,0,65.2577,1.9923,67.2506,1.9995,69.2506,1.9995
0,7,YOU,self,1,plus0,2,incorrect,0,hit,1,+$0,0,1,0.62105,3,0,$0.00,5,0,0,77.257,1.993,79.2506,1.9995,81.2507,1.9994
0,8,YOU,self,1,plus0,2,incorrect,0,hit,1,+$0,0,0,1.0252,6,0,$0.00,5,0,0,89.2576,2.2424,91.5006,1.9995,93.5006,1.9994
0,9,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,0,0.76644,8,0,$0.00,5,0,0,99.5077,2.4923,102.0005,1.9996,104.0006,1.9994
0,10,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,1,0.65536,6,5,+$5.00,10,0,0,108.0097,2.4904,110.5007,1.9994,112.5006,1.9994
0,11,YOU,self,1,plus5,1,correct,1,hit,1,+$5,1,1,0.66845,8,5,+$5.00,15,0,0,118.5071,2.2429,120.7506,1.9995,122.7507,1.9994
0,12,YOU,self,1,plus0,2,miss,1,miss,0,+$0,0,-1,-1,8,0,Miss!,15,0,0,130.7578,1.9922,132.7509,2.0044,134.7561,1.9939
0,13,YOU,self,1,plus0,2,correct,1,hit,1,+$0,0,0,0.30907,1,0,+$0.00,15,0,0,140.7581,2.242,143.0007,1.9994,145.0005,1.9995
0,14,YOU,self,1,plus5,1,correct,1,hit,1,+$5,1,1,0.67194,6,5,+$5.00,20,0,0,153.0075,2.2425,155.2507,1.9994,157.2506,1.9994
0,15,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,1,0.67966,9,5,+$5.00,25,0,0,163.2572,2.4928,165.7506,1.9995,167.7506,1.9994
0,16,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,0,1,0.8067,4,0,$0.00,25,0,0,173.758,2.4921,176.2506,1.9995,178.2506,1.9994
0,17,YOU,self,1,plus0,2,correct,1,hit,1,+$0,1,1,0.77141,7,0,+$0.00,25,0,0,182.2572,2.4928,184.7506,1.9995,186.7506,1.9994
0,18,YOU,self,1,plus5,1,correct,1,hit,1,+$5,1,0,0.68372,3,5,+$5.00,30,0,0,190.7579,1.9921,192.7506,1.9995,194.7506,1.9994
0,19,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,0,0,1.4689,9,0,$0.00,30,0,0,202.7573,1.9927,204.7506,1.9995,206.7506,1.9994
0,20,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,1,0.57423,9,5,+$5.00,35,0,0,212.7571,2.2429,215.0005,1.9995,217.0006,1.9994
0,21,YOU,self,1,plus0,2,incorrect,0,hit,1,+$0,1,0,0.27273,6,0,$0.00,35,0,0,221.0074,1.9926,223.0006,1.9995,225.0006,1.9994
0,22,YOU,self,1,plus5,1,correct,1,hit,1,+$5,1,1,0.9458,7,5,+$5.00,40,0,0,229.0074,2.2426,231.2506,1.9995,233.2506,1.9994
0,23,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,0,1,0.68115,2,0,$0.00,40,0,0,239.2576,2.2425,241.5006,1.9995,243.5006,1.9994
0,24,YOU,self,1,plus5,1,correct,1,hit,1,+$5,1,1,0.6872,9,5,+$5.00,45,0,0,249.508,1.992,251.5006,1.9995,253.5006,1.9995
0,25,YOU,self,1,plus0,2,incorrect,0,hit,1,+$0,1,0,0.75325,6,0,$0.00,45,0,0,257.5081,2.492,260.0006,1.9995,262.0005,1.9995
0,26,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,1,0.64995,1,0,$0.00,45,0,0,270.0074,1.9927,272.0006,1.9995,274.0006,1.9994
0,27,YOU,self,1,plus5,1,correct,1,hit,1,+$5,1,1,0.7312,9,5,+$5.00,50,0,0,278.0073,2.2427,280.2506,1.9995,282.2506,1.9994
0,28,YOU,self,1,plus0,2,correct,1,hit,1,+$0,1,0,0.63458,3,0,+$0.00,50,0,0,288.2574,2.2426,290.5006,1.9995,292.5006,1.9994
0,29,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,0,1.0665,8,0,$0.00,50,0,0,296.5083,2.4917,299.0006,1.9995,301.0006,1.9994
0,30,YOU,self,1,plus0,2,correct,1,hit,1,+$0,0,0,0.59995,3,0,+$0.00,50,0,0,309.0081,2.4919,311.5007,1.9994,313.5006,1.9994
