block,trial,role,person_name,person_num,trialtype_name,trialtype_num,outcome_name,outcome_num,human_response_name,human_response_num,cue_value,uparrow_rightside,chose_higher,rt,target_number,outcome_amount,outcome_string,total_outcome_amount,blockcue_onset,blockcue_duration,cue_onset,cue_duration,target_onset,target_duration,outcome_onset,outcome_duration
0,1,YOU,self,1,plus0,2,correct,1,hit,1,+$0,0,1,0.9986,9,0,+$0.00,0,0,0,12.0069,2.2432,14.262,1.9885,16.2602,1.9899
0,2,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,1,0.73889,6,5,+$5.00,5,0,0,24.2585,2.2415,26.5006,1.9995,28.5006,1.9994
0,3,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,0,0,0.70007,6,0,$0.00,5,0,0,36.5078,1.9923,38.5006,1.9995,40.5006,1.9994
0,4,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,0,0.76704,2,5,+$5.00,10,0,0,48.507,1.993,50.5009,1.9992,52.5006,1.9994
0,5,YOU,self,1,plus0,2,incorrect,0,hit,1,+$0,1,0,0.89968,8,0,$0.00,10,0,0,56.507,2.243,58.7505,1.9995,60.7506,1.9994
0,6,YOU,self,1,plus5,1,correct,1,hit,1,+$5,1,0,0.68962,2,5,+$5.00,15,0,0,66.7585,2.2415,69.0009,1.9992,71.0006,1.9994
0,7,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,0,0,0.59995,6,0,$0.00,15,0,0,75.0084,2.4916,77.5007,1.9994,79.5006,1.9995
0,8,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,0,0.7461,7,0,$0.00,15,0,0,87.5081,2.2419,89.7506,1.9995,91.7509,1.9991
0,9,YOU,self,1,plus0,2,correct,1,hit,1,+$0,1,0,0.67673,1,0,+$0.00,15,0,0,99.7581,1.9919,101.7509,1.9992,103.7506,1.9994
0,10,YOU,self,1,plus0,2,correct,1,hit,1,+$0,1,0,0.70546,3,0,+$0.00,15,0,0,109.759,2.491,112.2509,1.9992,114.2509,1.9991
0,11,YOU,self,1,plus0,2,incorrect,0,hit,1,+$0,0,0,0.74877,6,0,$0.00,15,0,0,118.2582,2.4918,120.7509,1.9992,122.7506,1.9994
0,12,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,0,0,0.62595,6,0,$0.00,15,0,0,126.7572,2.2428,129.0008,1.9993,131.0009,1.9991
0,13,YOU,self,1,plus0,2,correct,1,hit,1,+$0,0,0,0.65355,4,0,+$0.00,15,0,0,137.008,2.242,139.2506,1.9995,141.2507,1.9994
0,14,YOU,self,1,plus0,2,incorrect,0,hit,1,+$0,0,0,0.86592,7,0,$0.00,15,0,0,147.2575,2.2426,149.5009,1.9992,151.5006,1.9994
0,15,YOU,self,1,plus5,1,correct,1,hit,1,+$5,1,0,0.67173,2,5,+$5.00,20,0,0,155.5072,1.9928,157.5007,1.9994,159.5006,1.9994
0,16,YOU,self,1,plus5,1,correct,1,hit,1,+$5,1,0,0.5915,2,5,+$5.00,25,0,0,167.509,2.491,170.0006,1.9994,172.0009,1.9991
0,17,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,0,0,0.72656,8,0,$0.00,25,0,0,178.008,2.492,180.5009,1.9992,182.5009,1.9991
0,18,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,0,0,0.78519,6,0,$0.00,25,0,0,188.5078,1.9922,190.5006,1.9995,192.5006,1.9994
0,19,YOU,self,1,plus0,2,incorrect,0,hit,1,+$0,1,0,1.0187,7,0,$0.00,25,0,0,198.5084,1.9916,200.5009,1.9992,202.5006,1.9994
0,20,YOU,self,1,plus0,2,miss,0,miss,0,+$0,0,-1,-1,8,0,Miss!,25,0,0,210.5092,2.4908,213.0006,2.0053,215.0065,1.9936
0,21,YOU,self,1,plus5,1,correct,1,hit,1,+$5,1,0,0.57678,2,5,+$5.00,30,0,0,219.0092,1.9908,221.0009,1.9992,223.0009,1.9991
0,22,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,0,1.3549,8,0,$0.00,30,0,0,229.0082,1.9918,231.0006,1.9995,233.0006,1.9994
0,23,YOU,self,1,plus5,1,correct,1,hit,1,+$5,1,0,0.73726,3,5,+$5.00,35,0,0,241.0086,1.9914,243.0006,1.9995,245.0009,1.9991
0,24,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,0,0,0.58356,8,0,$0.00,35,0,0,249.0082,2.4918,251.5005,1.9995,253.5009,1.9991
0,25,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,0,0.87383,2,5,+$5.00,40,0,0,261.5075,2.4925,264.0006,1.9995,266.0009,1.9991
0,26,YOU,self,1,plus5,1,correct,1,hit,1,+$5,1,0,0.57026,2,5,+$5.00,45,0,0,270.0086,2.2414,272.2506,1.9995,274.2509,1.9991
0,27,YOU,self,1,plus0,2,correct,1,hit,1,+$0,1,0,0.59542,1,0,+$0.00,45,0,0,280.2835,2.2165,282.5006,1.9995,284.5007,1.9993
0,28,YOU,self,1,plus5,1,correct,1,hit,1,+$5,1,0,0.91047,2,5,+$5.00,50,0,0,288.5084,1.9916,290.5009,1.9992,292.5006,1.9994
0,29,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,0,0,0.75941,8,0,$0.00,50,0,0,298.5086,2.4914,301.0009,1.9992,303.0009,1.9991
0,30,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,0,0.63972,8,0,$0.00,50,0,0,311.0089,2.4911,313.5005,1.9996,315.5006,1.9994
