block,trial,role,person_name,person_num,trialtype_name,trialtype_num,outcome_name,outcome_num,human_response_name,human_response_num,cue_value,uparrow_rightside,chose_higher,rt,target_number,outcome_amount,outcome_string,total_outcome_amount,blockcue_onset,blockcue_duration,cue_onset,cue_duration,target_onset,target_duration,outcome_onset,outcome_duration
0,1,YOU,self,1,plus0,2,incorrect,0,hit,1,+$0,1,1,1.0403,1,0,$0.00,0,0,0,12.0299,2.4702,14.5355,1.9652,16.5316,1.9685
0,2,YOU,self,1,plus0,2,correct,1,hit,1,+$0,0,1,1.2425,7,0,+$0.00,0,0,0,20.5089,2.4911,23.0006,1.9994,25.0006,1.9994
0,3,YOU,self,1,plus5,1,correct,1,hit,1,+$5,1,1,0.78272,7,5,+$5.00,5,0,0,29.0072,2.4928,31.5006,1.9995,33.5006,1.9994
0,4,YOU,self,1,plus5,1,correct,1,hit,1,+$5,1,0,0.57129,1,5,+$5.00,10,0,0,41.508,1.992,43.5005,1.9996,45.5006,1.9994
0,5,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,1,0.49419,1,0,$0.00,10,0,0,53.5075,2.4925,56.0006,1.9995,58.0006,1.9994
0,6,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,1,1.1388,2,0,$0.00,10,0,0,64.0075,2.2425,66.2506,1.9995,68.2507,1.9993
0,7,YOU,self,1,plus5,1,correct,1,hit,1,+$5,1,1,0.52342,9,5,+$5.00,15,0,0,76.2574,2.4926,78.7506,1.9995,80.7506,1.9994
0,8,YOU,self,1,plus0,2,incorrect,0,hit,1,+$0,0,1,0.81647,4,0,$0.00,15,0,0,88.7575,1.9926,90.7506,1.9995,92.7506,1.9994
0,9,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,0,1,0.60327,2,0,$0.00,15,0,0,100.7581,1.9919,102.7506,1.9995,104.7506,1.9994
0,10,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,1,0.54334,6,5,+$5.00,20,0,0,108.7582,2.2418,111.0006,1.9995,113.0007,1.9993
0,11,YOU,self,1,plus0,2,correct,1,hit,1,+$0,0,0,0.53875,2,0,+$0.00,20,0,0,121.0084,2.2416,123.2506,1.9995,125.2506,1.9994
0,12,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,0,1,0.48335,1,0,$0.00,20,0,0,133.2585,1.9915,135.2506,1.9995,137.2506,1.9994
0,13,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,1,1.0192,8,5,+$5.00,25,0,0,143.2574,1.9926,145.2506,1.9995,147.2506,1.9994
0,14,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,0,0,0.47277,6,0,$0.00,25,0,0,153.2584,2.4916,155.7506,1.9995,157.7507,1.9994
0,15,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,0,0.58175,2,5,+$5.00,30,0,0,161.7576,2.2424,164.0006,1.9995,166.0006,1.9994
0,16,YOU,self,1,plus0,2,incorrect,0,hit,1,+$0,1,0,0.50165,8,0,$0.00,30,0,0,170.0085,2.4916,172.5006,1.9995,174.5005,1.9995
0,17,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,0,0,0.53912,9,0,$0.00,30,0,0,180.5077,2.2424,182.7506,1.9995,184.7506,1.9994
0,18,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,0,1.1817,7,0,$0.00,30,0,0,188.7577,2.2423,191.0005,1.9995,193.0006,1.9994
0,19,YOU,self,1,plus0,2,correct,1,hit,1,+$0,1,0,0.53329,1,0,+$0.00,30,0,0,197.011,1.989,199.0006,1.9995,201.0006,1.9994
0,20,YOU,self,1,plus0,2,correct,1,hit,1,+$0,0,0,0.72606,2,0,+$0.00,30,0,0,205.0085,1.9915,207.0006,1.9995,209.0006,1.9994
0,21,YOU,self,1,plus0,2,correct,1,hit,1,+$0,1,0,0.69874,4,0,+$0.00,30,0,0,215.0085,1.9915,217.0006,1.9995,219.0006,1.9994
0,22,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,0,1,0.47354,1,0,$0.00,30,0,0,223.0085,1.9915,225.0006,1.9995,227.0006,1.9994
0,23,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,1,0.48934,6,5,+$5.00,35,0,0,235.0081,2.492,237.5006,1.9995,239.5006,1.9994
0,24,YOU,self,1,plus0,2,incorrect,0,hit,1,+$0,0,1,0.65567,2,0,$0.00,35,0,0,245.5085,1.9916,247.5006,1.9995,249.5006,1.9994
0,25,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,1,0.81894,2,0,$0.00,35,0,0,255.5079,2.2421,257.7506,1.9995,259.7506,1.9994
0,26,YOU,self,1,plus0,2,incorrect,0,hit,1,+$0,1,0,0.85321,9,0,$0.00,35,0,0,265.7579,2.2421,268.0006,1.9995,270.0006,1.9994
0,27,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,1,0.84577,9,5,+$5.00,40,0,0,276.0079,2.4921,278.5006,1.9995,280.5006,1.9994
0,28,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,0,0.2984,9,0,$0.00,40,0,0,284.5085,2.2415,286.7506,1.9995,288.7506,1.9994
0,29,YOU,self,1,plus5,1,correct,1,hit,1,+$5,1,1,0.5944,8,5,+$5.00,45,0,0,294.7578,2.4922,297.2506,1.9995,299.2506,1.9994
0,30,YOU,self,1,plus5,1,correct,1,hit,1,+$5,1,1,0.49208,6,5,+$5.00,50,0,0,307.2588,2.2412,309.5006,1.9995,311.5006,1.9994
