block,trial,role,person_name,person_num,trialtype_name,trialtype_num,outcome_name,outcome_num,human_response_name,human_response_num,cue_value,uparrow_rightside,chose_higher,rt,target_number,outcome_amount,outcome_string,total_outcome_amount,blockcue_onset,blockcue_duration,cue_onset,cue_duration,target_onset,target_duration,outcome_onset,outcome_duration
0,1,YOU,self,1,plus5,1,correct,1,hit,1,+$5,1,1,1.0977,6,5,+$5.00,5,0,0,12.0292,2.4708,14.5374,1.963,16.5322,1.9678
0,2,YOU,self,1,plus0,2,incorrect,0,hit,1,+$0,0,1,0.42442,2,0,$0.00,5,0,0,24.5085,2.2415,26.7509,1.9991,28.7509,1.9992
0,3,YOU,self,1,plus0,2,correct,1,hit,1,+$0,0,0,0.91736,1,0,+$0.00,5,0,0,34.7569,2.2432,37.0006,1.9995,39.0006,1.9994
0,4,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,0,0,1.2938,6,0,$0.00,5,0,0,47.0077,1.9924,49.0006,1.9995,51.0006,1.9994
0,5,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,0,1.0664,4,5,+$5.00,10,0,0,57.0069,1.9931,59.0006,1.9995,61.0007,1.9994
0,6,YOU,self,1,plus0,2,correct,1,hit,1,+$0,0,0,1.389,3,0,+$0.00,10,0,0,69.0069,2.4931,71.5006,1.9995,73.5009,1.9991
0,7,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,1,0.71515,8,5,+$5.00,15,0,0,77.5082,1.9919,79.5006,1.9995,81.5006,1.9994
0,8,YOU,self,1,plus5,1,correct,1,hit,1,+$5,1,0,0.78501,1,5,+$5.00,20,0,0,89.5075,1.9925,91.5006,1.9995,93.5009,1.9991
0,9,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,1,0.59789,4,0,$0.00,20,0,0,99.507,2.493,102.0006,1.9995,104.0006,1.9994
0,10,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,0,0,0.97927,9,0,$0.00,20,0,0,110.0083,2.2417,112.2509,1.9992,114.2506,1.9994
0,11,YOU,self,1,plus0,2,incorrect,0,hit,1,+$0,1,0,1.2184,7,0,$0.00,20,0,0,122.2579,1.9922,124.2505,1.9995,126.2506,1.9994
0,12,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,1,0.62753,4,0,$0.00,20,0,0,130.2583,2.2417,132.5006,1.9995,134.5009,1.9991
0,13,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,1,0.68691,9,5,+$5.00,25,0,0,140.5072,2.2428,142.7506,1.9995,144.7509,1.9991
0,14,YOU,self,1,plus5,1,correct,1,hit,1,+$5,1,0,1.0632,3,5,+$5.00,30,0,0,148.7576,2.4925,151.2509,1.9992,153.2506,1.9994
0,15,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,0,0,0.84771,6,0,$0.00,30,0,0,157.2577,1.9924,159.2506,1.9994,161.2506,1.9994
0,16,YOU,self,1,plus0,2,correct,1,hit,1,+$0,1,0,0.59733,4,0,+$0.00,30,0,0,169.2578,1.9922,171.2508,1.9993,173.2506,1.9994
0,17,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,0,0,0.59007,6,0,$0.00,30,0,0,177.2571,1.9929,179.2508,1.9993,181.2506,1.9994
0,18,YOU,self,1,plus5,1,correct,1,hit,1,+$5,1,0,0.66838,2,5,+$5.00,35,0,0,189.2571,2.4929,191.7509,1.9992,193.7506,1.9995
0,19,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,0,0.54949,6,0,$0.00,35,0,0,201.7573,2.2428,204.0006,1.9995,206.0006,1.9994
0,20,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,0,0.6732,2,5,+$5.00,40,0,0,210.0084,2.2416,212.2506,1.9995,214.2509,1.9991
0,21,YOU,self,1,plus0,2,correct,1,hit,1,+$0,0,1,0.97898,8,0,+$0.00,40,0,0,220.2583,1.9918,222.2508,1.9992,224.2506,1.9994
0,22,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,0,1.1094,9,0,$0.00,40,0,0,228.2587,2.2414,230.5006,1.9995,232.5006,1.9994
0,23,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,1,0.87607,3,0,$0.00,40,0,0,236.5073,2.4927,239.0009,1.9992,241.0009,1.9992
0,24,YOU,self,1,plus5,1,correct,1,hit,1,+$5,1,1,0.5527,9,5,+$5.00,45,0,0,245.008,1.9921,247.0009,1.9992,249.0006,1.9994
0,25,YOU,self,1,plus0,2,incorrect,0,hit,1,+$0,1,0,0.54648,6,0,$0.00,45,0,0,257.0079,2.4921,259.5009,1.9992,261.5006,1.9994
0,26,YOU,self,1,plus0,2,incorrect,0,hit,1,+$0,1,1,0.54146,1,0,$0.00,45,0,0,267.5077,2.4923,270.0009,1.9992,272.0006,1.9994
0,27,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,0,0.83453,2,5,+$5.00,50,0,0,278.0075,2.2425,280.2509,1.9992,282.2508,1.9992
0,28,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,0,1,0.75558,1,0,$0.00,50,0,0,286.2598,2.2403,288.5009,1.9992,290.5009,1.9991
0,29,YOU,self,1,plus0,2,incorrect,0,hit,1,+$0,0,0,0.78181,9,0,$0.00,50,0,0,298.508,2.492,301.0006,1.9995,303.0006,1.9994
0,30,YOU,self,1,plus0,2,correct,1,hit,1,+$0,1,0,0.63014,4,0,+$0.00,50,0,0,309.0076,2.4924,311.5009,1.9992,313.5006,1.9994
