block,trial,role,person_name,person_num,trialtype_name,trialtype_num,outcome_name,outcome_num,human_response_name,human_response_num,cue_value,uparrow_rightside,chose_higher,rt,target_number,outcome_amount,outcome_string,total_outcome_amount,blockcue_onset,blockcue_duration,cue_onset,cue_duration,target_onset,target_duration,outcome_onset,outcome_duration
0,1,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,0,1.5423,8,0,$0.00,0,0,0,12.0069,1.9931,14.0108,1.9897,16.0092,1.9909
0,2,YOU,self,1,plus5,1,correct,1,hit,1,+$5,1,0,0.5921,4,5,+$5.00,5,0,0,22.0089,2.4911,24.5006,1.9994,26.5006,1.9994
0,3,YOU,self,1,plus0,2,correct,1,hit,1,+$0,0,1,1.3337,6,0,+$0.00,5,0,0,32.5074,2.2426,34.7506,1.9995,36.7506,1.9994
0,4,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,0,0.65897,4,5,+$5.00,10,0,0,42.7583,1.9917,44.7506,1.9995,46.7506,1.9994
0,5,YOU,self,1,plus0,2,incorrect,0,hit,1,+$0,1,1,0.66827,2,0,$0.00,10,0,0,52.7582,2.4918,55.2506,1.9995,57.2506,1.9994
0,6,YOU,self,1,plus0,2,incorrect,0,hit,1,+$0,1,1,0.69042,2,0,$0.00,10,0,0,61.2581,1.9919,63.2507,1.9994,65.2506,1.9994
0,7,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,1,0.63194,2,0,$0.00,10,0,0,69.2575,2.4926,71.7506,1.9995,73.7506,1.9994
0,8,YOU,self,1,plus0,2,incorrect,0,hit,1,+$0,1,0,0.54965,6,0,$0.00,10,0,0,77.7575,2.4925,80.2507,1.9993,82.2506,1.9994
0,9,YOU,self,1,plus5,1,correct,1,hit,1,+$5,1,1,0.56593,9,5,+$5.00,15,0,0,86.2577,1.9923,88.2506,1.9995,90.2506,1.9994
0,10,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,1,0.74071,7,5,+$5.00,20,0,0,94.2591,2.2409,96.5006,1.9994,98.5006,1.9994
0,11,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,0,1,0.51762,2,0,$0.00,20,0,0,106.5076,2.4924,109.0006,1.9994,111.0006,1.9994
0,12,YOU,self,1,plus0,2,incorrect,0,hit,1,+$0,0,1,0.5485,3,0,$0.00,20,0,0,115.0083,2.2417,117.2506,1.9995,119.2506,1.9994
0,13,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,0,0,0.6942,6,0,$0.00,20,0,0,123.2574,1.9926,125.2509,1.9991,127.2506,1.9994
0,14,YOU,self,1,plus5,1,correct,1,hit,1,+$5,1,0,1.834,2,5,+$5.00,25,0,0,131.2608,1.9892,133.2506,1.9994,135.2506,1.9994
0,15,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,0,0.90004,3,5,+$5.00,30,0,0,141.2578,2.4922,143.7506,1.9995,145.7506,1.9994
0,16,YOU,self,1,plus5,1,correct,1,hit,1,+$5,1,0,0.51525,3,5,+$5.00,35,0,0,151.7579,2.2421,154.0006,1.9995,156.0006,1.9994
0,17,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,0,1.0336,1,5,+$5.00,40,0,0,164.0078,2.2422,166.2506,1.9995,168.2506,1.9994
0,18,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,0,0,1.04,8,0,$0.00,40,0,0,176.2579,2.4921,178.7506,1.9995,180.7507,1.9994
0,19,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,0,1.1351,7,0,$0.00,40,0,0,188.7578,2.2422,191.0006,1.9995,193.0006,1.9994
0,20,YOU,self,1,plus0,2,correct,1,hit,1,+$0,0,0,0.78411,1,0,+$0.00,40,0,0,199.0084,1.9916,201.0006,1.9995,203.0006,1.9994
0,21,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,1,0.64868,1,0,$0.00,40,0,0,211.0078,2.4922,213.5006,1.9995,215.5006,1.9994
0,22,YOU,self,1,plus0,2,correct,1,hit,1,+$0,1,0,0.46539,4,0,+$0.00,40,0,0,221.5078,2.2422,223.7506,1.9994,225.7506,1.9994
0,23,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,1,0.78956,2,0,$0.00,40,0,0,233.7596,1.9904,235.7506,1.9995,237.7506,1.9995
0,24,YOU,self,1,plus0,2,correct,1,hit,1,+$0,0,0,0.86611,2,0,+$0.00,40,0,0,243.7587,1.9914,245.7506,1.9995,247.7507,1.9994
0,25,YOU,self,1,plus0,2,correct,1,hit,1,+$0,1,0,0.43005,3,0,+$0.00,40,0,0,253.7597,2.4903,256.2506,1.9995,258.2506,1.9995
0,26,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,0,0.786,9,0,$0.00,40,0,0,266.2586,1.9915,268.2505,1.9995,270.2506,1.9994
0,27,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,0,1.6509,3,5,+$5.00,45,0,0,274.258,2.2421,276.5006,1.9995,278.5006,1.9994
0,28,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,0,0,0.95395,8,0,$0.00,45,0,0,286.5081,2.2419,288.7506,1.9995,290.7506,1.9995
0,29,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,1,0.54424,6,5,+$5.00,50,0,0,294.7588,2.4912,297.2506,1.9995,299.2509,1.9991
0,30,YOU,self,1,plus0,2,incorrect,0,hit,1,+$0,0,1,0.62484,1,0,$0.00,50,0,0,307.258,2.2421,309.5006,1.9994,311.5006,1.9995
