block,trial,role,person_name,person_num,trialtype_name,trialtype_num,outcome_name,outcome_num,human_response_name,human_response_num,cue_value,uparrow_rightside,chose_higher,rt,target_number,outcome_amount,outcome_string,total_outcome_amount,blockcue_onset,blockcue_duration,cue_onset,cue_duration,target_onset,target_duration,outcome_onset,outcome_duration
0,1,YOU,self,1,plus0,2,incorrect,0,hit,1,+$0,0,0,0.9057,6,0,$0.00,0,0,0,12.0068,1.9932,14.0115,1.989,16.0096,1.9905
0,2,YOU,self,1,plus0,2,correct,1,hit,1,+$0,0,1,0.4995,8,0,+$0.00,0,0,0,24.0089,2.2411,26.2509,1.9992,28.2506,1.9994
0,3,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,0,1,0.71055,4,0,$0.00,0,0,0,32.2579,1.9921,34.2509,1.9992,36.2506,1.9994
0,4,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,0,0,0.86124,8,0,$0.00,0,0,0,40.2578,1.9922,42.2506,1.9995,44.2506,1.9994
0,5,YOU,self,1,plus5,1,correct,1,hit,1,+$5,1,0,1.2295,3,5,+$5.00,5,0,0,52.258,2.492,54.7506,1.9995,56.7506,1.9994
0,6,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,0,1.3119,3,5,+$5.00,10,0,0,64.758,2.492,67.2506,1.9995,69.2507,1.9994
0,7,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,0,1,0.64773,1,0,$0.00,10,0,0,77.257,2.243,79.5006,1.9995,81.5009,1.9991
0,8,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,0,0.54093,2,5,+$5.00,15,0,0,89.5081,2.4919,92.0006,1.9995,94.0006,1.9994
0,9,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,1,0.66361,7,5,+$5.00,20,0,0,102.0073,2.4927,104.5008,1.9992,106.5006,1.9994
0,10,YOU,self,1,plus0,2,correct,1,hit,1,+$0,1,1,1.2407,7,0,+$0.00,20,0,0,112.5084,2.4916,115.0006,1.9994,117.0006,1.9994
0,11,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,0,1,0.75596,3,0,$0.00,20,0,0,121.0073,1.9927,123.0006,1.9995,125.0006,1.9994
0,12,YOU,self,1,plus5,1,correct,1,hit,1,+$5,1,1,0.8649,7,5,+$5.00,25,0,0,131.0082,2.2418,133.2506,1.9995,135.2506,1.9994
0,13,YOU,self,1,plus0,2,correct,1,hit,1,+$0,1,0,0.8497,2,0,+$0.00,25,0,0,141.2586,2.4914,143.7506,1.9995,145.7506,1.9994
0,14,YOU,self,1,plus0,2,incorrect,0,hit,1,+$0,1,1,0.77227,1,0,$0.00,25,0,0,151.7582,1.9919,153.7506,1.9995,155.7506,1.9994
0,15,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,0,0.59802,8,0,$0.00,25,0,0,159.7574,2.2426,162.0007,1.9994,164.0006,1.9994
0,16,YOU,self,1,plus5,1,correct,1,hit,1,+$5,1,1,0.911,9,5,+$5.00,30,0,0,170.0074,2.4926,172.5006,1.9995,174.5007,1.9993
0,17,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,0,0,0.61138,6,0,$0.00,30,0,0,182.5074,2.2426,184.7507,1.9994,186.7506,1.9994
0,18,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,0,1.0826,7,0,$0.00,30,0,0,194.7575,1.9925,196.7506,1.9994,198.7506,1.9994
0,19,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,0,0.92132,3,5,+$5.00,35,0,0,204.7576,2.2425,207.0009,1.9992,209.0006,1.9994
0,20,YOU,self,1,plus0,2,correct,1,hit,1,+$0,0,1,0.86201,6,0,+$0.00,35,0,0,215.0081,1.9919,217.0009,1.9992,219.0006,1.9994
0,21,YOU,self,1,plus5,1,correct,1,hit,1,+$5,1,1,0.62093,7,5,+$5.00,40,0,0,223.0083,2.4917,225.5006,1.9995,227.5009,1.9991
0,22,YOU,self,1,plus0,2,correct,1,hit,1,+$0,0,1,0.93753,9,0,+$0.00,40,0,0,231.5084,2.2416,233.7506,1.9995,235.7507,1.9993
0,23,YOU,self,1,plus0,2,incorrect,0,hit,1,+$0,1,1,0.76828,4,0,$0.00,40,0,0,239.7576,2.4925,242.2506,1.9995,244.2506,1.9994
0,24,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,1,0.63866,3,0,$0.00,40,0,0,252.2575,2.2425,254.5006,1.9995,256.5006,1.9994
0,25,YOU,self,1,plus0,2,incorrect,0,hit,1,+$0,0,1,0.72669,1,0,$0.00,40,0,0,262.51,2.4901,265.0006,1.9995,267.0006,1.9994
0,26,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,1,0.43483,4,0,$0.00,40,0,0,271.0078,2.2422,273.2506,1.9995,275.2506,1.9994
0,27,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,0,1,0.68766,1,0,$0.00,40,0,0,281.2595,1.9905,283.2506,1.9995,285.2506,1.9994
0,28,YOU,self,1,plus0,2,incorrect,0,hit,1,+$0,1,1,0.92859,3,0,$0.00,40,0,0,291.2585,1.9916,293.2507,1.9994,295.2506,1.9994
0,29,YOU,self,1,plus5,1,correct,1,hit,1,+$5,1,1,0.94975,7,5,+$5.00,45,0,0,299.2586,1.9914,301.2506,1.9995,303.2506,1.9994
0,30,YOU,self,1,plus5,1,correct,1,hit,1,+$5,1,1,0.98025,7,5,+$5.00,50,0,0,311.2597,2.2403,313.5006,1.9995,315.5008,1.9992
