block,trial,role,person_name,person_num,trialtype_name,trialtype_num,outcome_name,outcome_num,human_response_name,human_response_num,cue_value,uparrow_rightside,chose_higher,rt,target_number,outcome_amount,outcome_string,total_outcome_amount,blockcue_onset,blockcue_duration,cue_onset,cue_duration,target_onset,target_duration,outcome_onset,outcome_duration
0,1,YOU,self,1,plus5,1,miss,0,miss,0,+$5,1,-1,-1,6,0,Miss!,0,0,0,12.0069,2.4932,14.5108,1.9998,16.5203,1.9797
0,2,YOU,self,1,plus0,2,incorrect,0,hit,1,+$0,0,0,1.4275,9,0,$0.00,0,0,0,24.5091,1.9909,26.5006,1.9994,28.5006,1.9994
0,3,YOU,self,1,plus0,2,incorrect,0,hit,1,+$0,0,1,0.51521,3,0,$0.00,0,0,0,34.5079,1.9922,36.5006,1.9995,38.5006,1.9994
0,4,YOU,self,1,plus0,2,incorrect,0,hit,1,+$0,1,0,0.96945,6,0,$0.00,0,0,0,46.5095,2.2406,48.7507,1.9994,50.7506,1.9994
0,5,YOU,self,1,plus0,2,incorrect,0,hit,1,+$0,0,0,0.90688,9,0,$0.00,0,0,0,56.7572,2.4928,59.2506,1.9995,61.2506,1.9994
0,6,YOU,self,1,plus0,2,incorrect,0,hit,1,+$0,1,0,0.78035,8,0,$0.00,0,0,0,65.2572,1.9928,67.2506,1.9995,69.2506,1.9994
0,7,YOU,self,1,plus0,2,correct,1,hit,1,+$0,1,1,1.121,6,0,+$0.00,0,0,0,77.2579,2.4921,79.7506,1.9995,81.7506,1.9994
0,8,YOU,self,1,plus5,1,miss,0,miss,0,+$5,0,-1,-1,6,0,Miss!,0,0,0,87.7581,2.2419,90.0006,2.003,92.0041,1.9959
0,9,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,0,0.22377,3,5,+$5.00,5,0,0,100.0082,2.4918,102.5006,1.9995,104.5006,1.9994
0,10,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,0,1,0.23126,2,0,$0.00,5,0,0,110.5075,1.9925,112.5006,1.9995,114.5006,1.9994
0,11,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,1,0.23009,1,0,$0.00,5,0,0,118.5087,2.2413,120.7506,1.9995,122.7506,1.9994
0,12,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,1,0.28995,7,5,+$5.00,10,0,0,130.7582,2.2419,133.0006,1.9995,135.0006,1.9994
0,13,YOU,self,1,plus5,1,correct,1,hit,1,+$5,1,0,0.47343,4,5,+$5.00,15,0,0,139.0092,2.4908,141.5006,1.9995,143.5006,1.9994
0,14,YOU,self,1,plus5,1,correct,1,hit,1,+$5,1,1,0.35918,9,5,+$5.00,20,0,0,147.5077,1.9924,149.5005,1.9995,151.5006,1.9994
0,15,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,0,0.51147,3,5,+$5.00,25,0,0,155.5085,2.4915,158.0006,1.9995,160.0006,1.9994
0,16,YOU,self,1,plus0,2,correct,1,hit,1,+$0,1,0,0.40281,2,0,+$0.00,25,0,0,168.0083,1.9917,170.0006,1.9995,172.0006,1.9994
0,17,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,1,0.4557,1,0,$0.00,25,0,0,178.0081,1.9919,180.0006,1.9995,182.0006,1.9994
0,18,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,0,0.6889,8,0,$0.00,25,0,0,188.0077,2.2423,190.2506,1.9995,192.2506,1.9994
0,19,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,1,0.98093,2,0,$0.00,25,0,0,200.2576,2.2424,202.5006,1.9994,204.5006,1.9994
0,20,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,0,0.79135,3,5,+$5.00,30,0,0,208.5089,2.2411,210.7506,1.9995,212.7506,1.9994
0,21,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,1,0.71568,6,5,+$5.00,35,0,0,218.7587,1.9914,220.7506,1.9995,222.7506,1.9994
0,22,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,0,1,0.58448,3,0,$0.00,35,0,0,228.7584,2.2416,231.0006,1.9995,233.0006,1.9995
0,23,YOU,self,1,plus5,1,correct,1,hit,1,+$5,1,1,0.44369,9,5,+$5.00,40,0,0,237.0078,2.4923,239.5006,1.9995,241.5006,1.9994
0,24,YOU,self,1,plus0,2,correct,1,hit,1,+$0,1,0,0.79698,2,0,+$0.00,40,0,0,249.5083,2.4918,252.0006,1.9995,254.0005,1.9995
0,25,YOU,self,1,plus5,1,correct,1,hit,1,+$5,1,1,0.68787,8,5,+$5.00,45,0,0,260.0088,2.4912,262.5006,1.9995,264.5006,1.9994
0,26,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,0,0,0.8158,9,0,$0.00,45,0,0,272.5081,1.9919,274.5007,1.9994,276.5006,1.9994
0,27,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,1,0.69353,7,5,+$5.00,50,0,0,280.5077,2.4923,283.0006,1.9995,285.0006,1.9994
0,28,YOU,self,1,plus0,2,correct,1,hit,1,+$0,0,0,0.69321,4,0,+$0.00,50,0,0,289.01,2.24,291.2506,1.9995,293.2506,1.9994
0,29,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,1,0.70191,4,0,$0.00,50,0,0,299.2578,2.2422,301.5006,1.9995,303.5006,1.9994
0,30,YOU,self,1,plus0,2,correct,1,hit,1,+$0,0,0,0.48065,3,0,+$0.00,50,0,0,307.5086,1.9914,309.5006,1.9995,311.5006,1.9994
