block,trial,role,person_name,person_num,trialtype_name,trialtype_num,outcome_name,outcome_num,human_response_name,human_response_num,cue_value,uparrow_rightside,chose_higher,rt,target_number,outcome_amount,outcome_string,total_outcome_amount,blockcue_onset,blockcue_duration,cue_onset,cue_duration,target_onset,target_duration,outcome_onset,outcome_duration
0,1,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,1,1.2083,4,0,$0.00,0,0,0,12.008,1.992,14.0122,1.9882,16.0105,1.9895
0,2,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,1,1.152,8,5,+$5.00,5,0,0,24.0085,1.9915,26.0009,1.9992,28.0006,1.9994
0,3,YOU,self,1,plus0,2,correct,1,hit,1,+$0,1,1,0.96581,7,0,+$0.00,5,0,0,36.0069,1.9932,38.0006,1.9995,40.0007,1.9993
0,4,YOU,self,1,plus0,2,incorrect,0,hit,1,+$0,0,1,0.92986,2,0,$0.00,5,0,0,44.0076,1.9924,46.0009,1.9992,48.0007,1.9993
0,5,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,1,0.67473,2,0,$0.00,5,0,0,52.0083,1.9917,54.0005,1.9995,56.0006,1.9994
0,6,YOU,self,1,plus5,1,correct,1,hit,1,+$5,1,1,0.89852,8,5,+$5.00,10,0,0,64.0076,2.2424,66.2506,1.9995,68.2509,1.9992
0,7,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,0,1.0284,3,5,+$5.00,15,0,0,76.2571,2.243,78.5006,1.9995,80.5006,1.9994
0,8,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,0,0,0.73556,6,0,$0.00,15,0,0,84.5084,2.2416,86.7509,1.9991,88.7506,1.9994
0,9,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,1,1.7759,8,5,+$5.00,20,0,0,96.7572,2.4929,99.2506,1.9995,101.2506,1.9994
0,10,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,1,1.3688,1,0,$0.00,20,0,0,107.2576,2.4924,109.7506,1.9995,111.7506,1.9994
0,11,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,0,0,1.0137,9,0,$0.00,20,0,0,115.7578,1.9923,117.751,1.999,119.7506,1.9994
0,12,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,1,0.69811,1,0,$0.00,20,0,0,123.7576,2.4925,126.2506,1.9995,128.2506,1.9994
0,13,YOU,self,1,plus0,2,incorrect,0,hit,1,+$0,1,0,0.68817,6,0,$0.00,20,0,0,136.257,2.2431,138.5009,1.9992,140.5006,1.9994
0,14,YOU,self,1,plus0,2,correct,1,hit,1,+$0,0,1,1.2874,7,0,+$0.00,20,0,0,144.507,2.493,147.0006,1.9995,149.0009,1.9992
0,15,YOU,self,1,plus0,2,correct,1,hit,1,+$0,0,1,0.8968,8,0,+$0.00,20,0,0,155.0085,2.4915,157.5006,1.9995,159.5009,1.9991
0,16,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,1,1.5489,3,0,$0.00,20,0,0,165.5073,2.4928,168.0006,1.9995,170.0006,1.9994
0,17,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,1,0.70045,9,5,+$5.00,25,0,0,174.0078,1.9922,176.0005,1.9995,178.0006,1.9994
0,18,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,1,0.73855,6,5,+$5.00,30,0,0,184.0071,1.9929,186.0006,1.9995,188.0006,1.9994
0,19,YOU,self,1,plus0,2,correct,1,hit,1,+$0,0,0,0.45853,2,0,+$0.00,30,0,0,196.0074,1.9926,198.0006,1.9994,200.0006,1.9994
0,20,YOU,self,1,plus0,2,incorrect,0,hit,1,+$0,1,0,1.1573,9,0,$0.00,30,0,0,206.0073,2.2427,208.2506,1.9995,210.2506,1.9994
0,21,YOU,self,1,plus5,1,correct,1,hit,1,+$5,1,1,0.66716,9,5,+$5.00,35,0,0,218.2575,2.2426,220.5006,1.9995,222.5007,1.9994
0,22,YOU,self,1,plus0,2,incorrect,0,hit,1,+$0,1,0,0.82328,7,0,$0.00,35,0,0,228.5073,2.2427,230.7509,1.9992,232.7506,1.9994
0,23,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,1,0.94508,2,0,$0.00,35,0,0,240.7584,2.2416,243.0007,1.9994,245.0006,1.9995
0,24,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,0,1,0.82447,1,0,$0.00,35,0,0,251.0083,1.9917,253.0009,1.9992,255.0006,1.9994
0,25,YOU,self,1,plus5,1,miss,1,miss,0,+$5,0,-1,-1,7,0,Miss!,35,0,0,263.0074,2.4927,265.5006,2.0039,267.5055,1.9946
0,26,YOU,self,1,plus5,1,correct,1,hit,1,+$5,1,1,0.76562,7,5,+$5.00,40,0,0,273.5078,2.2422,275.7506,1.9995,277.7506,1.9994
0,27,YOU,self,1,plus0,2,correct,1,hit,1,+$0,0,1,0.40383,6,0,+$0.00,40,0,0,283.7581,2.4919,286.2506,1.9995,288.2507,1.9994
0,28,YOU,self,1,plus0,2,incorrect,0,hit,1,+$0,1,1,0.55601,4,0,$0.00,40,0,0,292.2574,2.4926,294.7505,1.9996,296.7506,1.9994
0,29,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,0,1,0.79153,4,0,$0.00,40,0,0,300.7598,2.4902,303.2505,1.9995,305.2506,1.9994
0,30,YOU,self,1,plus5,1,correct,1,hit,1,+$5,1,1,0.80857,9,5,+$5.00,45,0,0,311.2575,2.2425,313.5006,1.9995,315.5006,1.9994
