block,trial,role,person_name,person_num,trialtype_name,trialtype_num,outcome_name,outcome_num,human_response_name,human_response_num,cue_value,uparrow_rightside,chose_higher,rt,target_number,outcome_amount,outcome_string,total_outcome_amount,blockcue_onset,blockcue_duration,cue_onset,cue_duration,target_onset,target_duration,outcome_onset,outcome_duration
0,1,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,1,0.88942,9,5,+$5.00,5,0,0,12.0068,2.2433,14.2613,1.9891,16.2593,1.9907
0,2,YOU,self,1,plus0,2,incorrect,0,hit,1,+$0,0,0,0.9189,9,0,$0.00,5,0,0,24.8997,1.3504,26.2507,1.9994,28.2506,1.9994
0,3,YOU,self,1,plus5,1,correct,1,hit,1,+$5,1,0,1.2491,4,5,+$5.00,10,0,0,32.2573,2.4927,34.7509,1.9992,36.7507,1.9994
0,4,YOU,self,1,plus0,2,incorrect,0,hit,1,+$0,1,1,0.72135,4,0,$0.00,10,0,0,44.7581,2.242,47.0006,1.9995,49.0007,1.9993
0,5,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,1,0.67154,4,0,$0.00,10,0,0,53.0075,2.4925,55.5006,1.9994,57.5006,1.9994
0,6,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,1,1.0935,1,0,$0.00,10,0,0,61.5075,1.9925,63.5006,1.9995,65.5006,1.9994
0,7,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,0,0,0.96817,8,0,$0.00,10,0,0,69.5074,1.9927,71.5006,1.9994,73.5006,1.9995
0,8,YOU,self,1,plus5,1,correct,1,hit,1,+$5,1,0,0.61481,4,5,+$5.00,15,0,0,79.5085,1.9915,81.5006,1.9995,83.5006,1.9994
0,9,YOU,self,1,plus0,2,correct,1,hit,1,+$0,0,1,0.80334,9,0,+$0.00,15,0,0,91.5082,1.9918,93.5006,1.9995,95.5006,1.9994
0,10,YOU,self,1,plus0,2,incorrect,0,hit,1,+$0,0,1,0.94571,1,0,$0.00,15,0,0,99.5083,2.2417,101.7506,1.9995,103.7506,1.9994
0,11,YOU,self,1,plus5,1,correct,1,hit,1,+$5,1,0,1.9038,4,5,+$5.00,20,0,0,107.7574,1.9927,109.7506,1.9994,111.7506,1.9994
0,12,YOU,self,1,plus0,2,correct,1,hit,1,+$0,1,0,0.7709,4,0,+$0.00,20,0,0,117.7575,2.2426,120.0006,1.9994,122.0006,1.9994
0,13,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,0,1,0.99001,3,0,$0.00,20,0,0,126.0077,2.2423,128.2509,1.9992,130.2506,1.9994
0,14,YOU,self,1,plus0,2,incorrect,0,hit,1,+$0,0,0,1.1146,6,0,$0.00,20,0,0,136.2592,2.4908,138.7506,1.9994,140.7507,1.9994
0,15,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,0,1.404,8,0,$0.00,20,0,0,146.7608,2.2392,149.0006,1.9995,151.0006,1.9995
0,16,YOU,self,1,plus0,2,correct,1,hit,1,+$0,1,1,0.76219,6,0,+$0.00,20,0,0,157.0077,2.4924,159.5006,1.9994,161.5006,1.9995
0,17,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,0,0,0.84841,8,0,$0.00,20,0,0,169.5078,1.9923,171.5006,1.9994,173.5007,1.9994
0,18,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,0,1.0104,8,0,$0.00,20,0,0,181.5084,1.9917,183.5006,1.9995,185.5006,1.9994
0,19,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,0,1.37,6,0,$0.00,20,0,0,189.5076,2.2425,191.7506,1.9994,193.7506,1.9994
0,20,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,1,1.3899,7,5,+$5.00,25,0,0,199.7577,2.2424,202.0009,1.9991,204.0006,1.9994
0,21,YOU,self,1,plus0,2,incorrect,0,hit,1,+$0,0,0,1.0159,9,0,$0.00,25,0,0,212.0078,2.2422,214.2507,1.9994,216.2507,1.9994
0,22,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,0,1,0.62327,1,0,$0.00,25,0,0,222.258,2.2421,224.5007,1.9994,226.5007,1.9994
0,23,YOU,self,1,plus5,1,miss,0,miss,0,+$5,0,-1,-1,6,0,Miss!,25,0,0,234.509,2.491,237.0006,2.0057,239.0069,1.9931
0,24,YOU,self,1,plus5,1,correct,1,hit,1,+$5,1,0,0.46116,1,5,+$5.00,30,0,0,245.0079,2.4922,247.5006,1.9995,249.5007,1.9994
0,25,YOU,self,1,plus5,1,correct,1,hit,1,+$5,1,1,0.38715,8,5,+$5.00,35,0,0,253.5079,2.4921,256.0005,1.9995,258.0005,1.9995
0,26,YOU,self,1,plus0,2,correct,1,hit,1,+$0,1,0,0.50425,2,0,+$0.00,35,0,0,266.0081,2.492,268.5009,1.9992,270.5007,1.9993
0,27,YOU,self,1,plus0,2,correct,1,hit,1,+$0,1,0,0.71262,3,0,+$0.00,35,0,0,276.5096,2.4904,279.0007,1.9994,281.0006,1.9994
0,28,YOU,self,1,plus5,1,miss,1,miss,0,+$5,0,-1,-1,1,0,Miss!,35,0,0,289.0079,1.9922,291.0006,2.0051,293.0065,1.9935
0,29,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,1,0.47502,7,5,+$5.00,40,0,0,301.0079,1.9922,303.0006,1.9995,305.0006,1.9994
0,30,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,0,0.32866,1,5,+$5.00,45,0,0,311.0078,2.4922,313.5006,1.9995,315.5007,1.9993
