block,trial,role,person_name,person_num,trialtype_name,trialtype_num,outcome_name,outcome_num,human_response_name,human_response_num,cue_value,uparrow_rightside,chose_higher,rt,target_number,outcome_amount,outcome_string,total_outcome_amount,blockcue_onset,blockcue_duration,cue_onset,cue_duration,target_onset,target_duration,outcome_onset,outcome_duration
0,1,YOU,self,1,plus0,2,incorrect,0,hit,1,+$0,0,1,0.79675,1,0,$0.00,0,0,0,12.0073,2.2428,14.2633,1.9871,16.2591,1.9909
0,2,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,0,0,0.58686,8,0,$0.00,0,0,0,20.2587,1.9913,22.2507,1.9994,24.2507,1.9994
0,3,YOU,self,1,plus0,2,incorrect,0,hit,1,+$0,0,0,0.52653,9,0,$0.00,0,0,0,28.2592,1.9908,30.2509,1.9992,32.2506,1.9994
0,4,YOU,self,1,plus0,2,correct,1,hit,1,+$0,0,0,0.53491,4,0,+$0.00,0,0,0,36.2584,2.2417,38.5009,1.9992,40.5009,1.9991
0,5,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,1,0.90129,4,0,$0.00,0,0,0,46.5079,2.2421,48.7506,1.9995,50.7506,1.9994
0,6,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,1,0.55173,1,0,$0.00,0,0,0,58.7583,2.2418,61.0006,1.9995,63.0009,1.9991
0,7,YOU,self,1,plus0,2,correct,1,hit,1,+$0,0,1,0.54776,7,0,+$0.00,0,0,0,71.0078,2.4922,73.5007,1.9993,75.5009,1.9991
0,8,YOU,self,1,plus5,1,correct,1,hit,1,+$5,1,0,0.73007,1,5,+$5.00,5,0,0,83.5075,1.9926,85.5005,1.9996,87.5006,1.9994
0,9,YOU,self,1,plus0,2,incorrect,0,hit,1,+$0,1,1,0.57797,1,0,$0.00,5,0,0,93.5083,1.9918,95.5006,1.9995,97.5006,1.9994
0,10,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,1,0.68874,9,5,+$5.00,10,0,0,105.509,2.491,108.0005,1.9996,110.0007,1.9993
0,11,YOU,self,1,plus0,2,correct,1,hit,1,+$0,1,1,0.59372,9,0,+$0.00,10,0,0,116.0076,1.9924,118.0006,1.9995,120.0009,1.9991
0,12,YOU,self,1,plus5,1,correct,1,hit,1,+$5,1,0,0.61273,3,5,+$5.00,15,0,0,126.0091,2.4909,128.5009,1.9992,130.5009,1.9991
0,13,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,0,0.8855,3,5,+$5.00,20,0,0,134.5084,2.2416,136.7509,1.9992,138.7506,1.9994
0,14,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,0,0.54879,1,5,+$5.00,25,0,0,142.7583,2.2417,145.0006,1.9995,147.0007,1.9994
0,15,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,1,0.49547,8,5,+$5.00,30,0,0,153.0083,2.2417,155.2506,1.9995,157.2509,1.9991
0,16,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,1,0.55021,4,0,$0.00,30,0,0,163.2578,2.2423,165.5006,1.9994,167.5009,1.9991
0,17,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,1,0.76513,2,0,$0.00,30,0,0,175.5084,2.4916,178.0008,1.9993,180.0006,1.9994
0,18,YOU,self,1,plus0,2,incorrect,0,hit,1,+$0,0,1,0.4061,1,0,$0.00,30,0,0,184.0085,2.2415,186.2506,1.9994,188.2506,1.9994
0,19,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,0,0.60329,3,5,+$5.00,35,0,0,196.2577,1.9924,198.2506,1.9994,200.2506,1.9994
0,20,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,0,1,0.64764,3,0,$0.00,35,0,0,208.2585,2.4915,210.7506,1.9995,212.7506,1.9994
0,21,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,1,0.56967,4,0,$0.00,35,0,0,216.7584,1.9917,218.7506,1.9995,220.7506,1.9994
0,22,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,0,1,0.80395,1,0,$0.00,35,0,0,224.7584,1.9917,226.7506,1.9995,228.7506,1.9994
0,23,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,0,0.43739,1,5,+$5.00,40,0,0,234.7582,2.4918,237.2506,1.9995,239.2506,1.9994
0,24,YOU,self,1,plus0,2,correct,1,hit,1,+$0,1,1,0.77316,8,0,+$0.00,40,0,0,247.2578,2.4922,249.7506,1.9995,251.7506,1.9994
0,25,YOU,self,1,plus0,2,incorrect,0,hit,1,+$0,1,0,0.67728,7,0,$0.00,40,0,0,259.7589,1.9911,261.7506,1.9995,263.7509,1.9991
0,26,YOU,self,1,plus5,1,correct,1,hit,1,+$5,1,1,0.45486,9,5,+$5.00,45,0,0,267.7578,1.9922,269.7506,1.9995,271.7505,1.9995
0,27,YOU,self,1,plus5,1,correct,1,hit,1,+$5,1,0,0.69409,1,5,+$5.00,50,0,0,277.7578,2.4922,280.2506,1.9995,282.2509,1.9991
0,28,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,0,0,0.70997,9,0,$0.00,50,0,0,290.258,2.2421,292.5009,1.9992,294.5008,1.9992
0,29,YOU,self,1,plus0,2,correct,1,hit,1,+$0,1,0,0.51532,4,0,+$0.00,50,0,0,298.5092,2.4908,301.0009,1.9992,303.0009,1.9992
0,30,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,1,0.5496,2,0,$0.00,50,0,0,309.0869,2.4131,311.5006,1.9995,313.5006,1.9994
