block,trial,role,person_name,person_num,trialtype_name,trialtype_num,outcome_name,outcome_num,human_response_name,human_response_num,cue_value,uparrow_rightside,chose_higher,rt,target_number,outcome_amount,outcome_string,total_outcome_amount,blockcue_onset,blockcue_duration,cue_onset,cue_duration,target_onset,target_duration,outcome_onset,outcome_duration
0,1,YOU,self,1,plus5,1,correct,1,hit,1,+$5,1,1,0.91429,9,5,+$5.00,5,0,0,12.0071,1.9929,14.0111,1.9893,16.0096,1.9905
0,2,YOU,self,1,plus0,2,correct,1,hit,1,+$0,1,1,0.50859,6,0,+$0.00,5,0,0,24.0099,1.9901,26.0007,1.9994,28.0006,1.9994
0,3,YOU,self,1,plus0,2,incorrect,0,hit,1,+$0,0,1,0.91529,2,0,$0.00,5,0,0,34.0071,2.4929,36.5006,1.9995,38.5007,1.9993
0,4,YOU,self,1,plus0,2,incorrect,0,hit,1,+$0,1,0,0.60285,7,0,$0.00,5,0,0,44.5071,2.2429,46.7506,1.9995,48.7505,1.9995
0,5,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,0,0,0.5869,8,0,$0.00,5,0,0,56.7584,2.2416,59.0006,1.9995,61.0009,1.9992
0,6,YOU,self,1,plus5,1,correct,1,hit,1,+$5,1,0,0.66501,1,5,+$5.00,10,0,0,67.0073,2.2428,69.2507,1.9993,71.2507,1.9994
0,7,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,1,0.57469,1,0,$0.00,10,0,0,75.2573,2.4927,77.7509,1.9992,79.7506,1.9994
0,8,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,0,1.0179,1,5,+$5.00,15,0,0,85.7574,2.4926,88.2506,1.9995,90.2506,1.9994
0,9,YOU,self,1,plus0,2,incorrect,0,hit,1,+$0,0,0,0.23667,8,0,$0.00,15,0,0,94.258,2.242,96.5009,1.9992,98.5006,1.9994
0,10,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,1,0.7619,9,5,+$5.00,20,0,0,104.5073,1.9927,106.5009,1.9992,108.5006,1.9994
0,11,YOU,self,1,plus0,2,correct,1,hit,1,+$0,1,0,0.43093,3,0,+$0.00,20,0,0,116.5082,2.2418,118.7509,1.9992,120.7507,1.9994
0,12,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,0,1,0.85164,2,0,$0.00,20,0,0,126.7581,1.9919,128.7505,1.9995,130.7507,1.9994
0,13,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,1,0.72315,4,0,$0.00,20,0,0,134.7584,1.9917,136.7507,1.9994,138.7506,1.9994
0,14,YOU,self,1,plus5,1,correct,1,hit,1,+$5,1,0,0.54871,2,5,+$5.00,25,0,0,146.7583,1.9917,148.7508,1.9992,150.7506,1.9994
0,15,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,1,0.39003,1,0,$0.00,25,0,0,154.7583,2.4917,157.2506,1.9994,159.2506,1.9994
0,16,YOU,self,1,plus0,2,correct,1,hit,1,+$0,0,1,0.31277,8,0,+$0.00,25,0,0,165.2583,1.9918,167.2506,1.9995,169.2506,1.9994
0,17,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,0,0.66244,4,5,+$5.00,30,0,0,177.2575,2.2425,179.5009,1.9992,181.5006,1.9994
0,18,YOU,self,1,plus0,2,correct,1,hit,1,+$0,0,1,0.47877,8,0,+$0.00,30,0,0,189.5077,2.2423,191.7509,1.9992,193.7509,1.9991
0,19,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,1,0.55423,9,5,+$5.00,35,0,0,199.7585,2.2416,202.0006,1.9995,204.0006,1.9994
0,20,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,0,0.60352,6,0,$0.00,35,0,0,208.0085,1.9916,210.0008,1.9993,212.0006,1.9994
0,21,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,1,0.81752,8,5,+$5.00,40,0,0,220.0079,2.4921,222.5005,1.9995,224.5006,1.9994
0,22,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,0,1,0.59338,2,0,$0.00,40,0,0,228.5078,2.4922,231.0006,1.9995,233.0006,1.9995
0,23,YOU,self,1,plus0,2,correct,1,hit,1,+$0,1,0,1.0185,4,0,+$0.00,40,0,0,237.0084,1.9916,239.0006,1.9995,241.001,1.9991
0,24,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,0,0.57553,7,0,$0.00,40,0,0,245.0074,2.4926,247.5006,1.9995,249.5006,1.9994
0,25,YOU,self,1,plus0,2,incorrect,0,hit,1,+$0,0,1,0.89963,3,0,$0.00,40,0,0,257.5079,2.2421,259.7509,1.9992,261.7509,1.9991
0,26,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,1,0.4453,6,5,+$5.00,45,0,0,265.7585,1.9915,267.7509,1.9992,269.7506,1.9994
0,27,YOU,self,1,plus5,1,correct,1,hit,1,+$5,0,0,0.56044,3,5,+$5.00,50,0,0,277.7584,2.4917,280.2506,1.9995,282.2506,1.9994
0,28,YOU,self,1,plus0,2,incorrect,0,hit,1,+$0,1,1,0.86491,4,0,$0.00,50,0,0,288.2587,2.2413,290.5006,1.9995,292.5009,1.9991
0,29,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,0,0.71379,8,0,$0.00,50,0,0,298.5078,2.4922,301.0006,1.9994,303.0006,1.9994
0,30,YOU,self,1,plus5,1,incorrect,0,hit,1,+$5,1,0,0.53996,6,0,$0.00,50,0,0,307.0087,2.4914,309.5006,1.9995,311.5006,1.9994
